ajol_id,keyword
19144,demi-envergure
19144,taille/hauteur
1337,browsers
1337,grazers
1337,savanna
1337,stocking rate
613,cellulase
613,Cellulase digestion
613,cellulase dry matter disappearance
613,Digestibility
613,Dry matter
613,dry matter digestibility
613,Dry matter disappearance
613,Enzymes
613,Forage quality
613,Forages
613,In vitro cellulase technique
613,in vitro digestibility
613,laboratory procedure
608,animal performance
608,beef steers
608,botany
608,crop rotation
608,cultivation
608,digitaria eriantha
608,Dryland conditions
608,Eastern Highveld
608,eragrostis curvula
608,espacement
608,Grass/lucerne mixtures
608,livestock
608,lucerne mixtures
608,medicago sativa
608,pastu
587,cafeteria system
587,cutting stage
587,digestibility
587,digitaria eriantha
587,eragrostis curvula
587,fertilizer
587,grasses
587,hay
587,in vitro digestibility
587,intake
587,pastures
587,potchefstroom
587,preference
587,sheep
587,smuts fingergrass
587,south africa
614,basal cover
614,botanical composition
614,composition
614,conservation
614,current grazing capacity
614,grazing capacity
614,problem species
614,south africa
614,survey
614,transvaal
614,veld condition
614,Veld conditions
614,Veld cover
614,Veld vigour
614,vigour
614,water resources
598,coal mining
598,dry matter production
598,Eragrostis tef
598,Land rehabilitation
598,mining
598,Pasture growth
598,plant growth
598,rehabilitation
598,soil compaction
598,soil hardness
598,Soil penetrability
598,soils
598,south africa
598,Strip-mined land
598,strip-mining
598,tillage
599,basal cover
599,Calibration herbage mass
599,disc pasture meter
599,Disc pasture meters
599,fire
599,fuel load
599,grass
599,Grass fuel loads
599,grass sward
599,grasses
599,kruger national park
599,method
599,pasture
599,savanna
599,south africa
599,Standing grass swards
597,basal cover
597,canopy cover
597,composition
597,erosion
597,moisture content
597,Natural veld
597,phytomass
597,plant cover
597,rainfall
597,relationships
597,run-off
597,slope
597,soil loss
597,soil moisture
597,soil texture
597,south africa
597,Valsrivier soil forms
597,water use efficiency
615,Adaptive research
615,Agricultural extension
615,agriculture
615,communication
615,Farmers
615,Knowledge diffusion
615,Knowledge generation
615,management
615,National Grazing Strategy
615,On-farm adaptive research
615,research
615,south africa
615,strategies
615,technology
615,Veld management
594,Benchmark method
594,botany
594,detrended correspondence analysis
594,grassveld
594,Grazing capacity
594,highland sourveld
594,key species
594,Key species method
594,KwaZulu/Natal Midlands
594,monitoring
594,multivariate analysis
594,Multivariate ordination
594,natal
594,natal midlands
594,Palata
589,afrikaans
589,botany
589,dry mass
589,eragrostis capensis
589,eriocephalus ericoides
589,eriocephalus spinescens
589,felicia muricata
589,grazing
589,grazing pressure
589,hermannia multiflora
589,karoo
589,pentzia incana
589,percentage utilization
589,pteronia sordida
609,acacia nigrescens
609,botany
609,botswana
609,browsing
609,Bush canopies
609,bush canopy
609,bush density
609,combretum apiculatum
609,drought
609,Droughts
609,fire
609,forage
609,goats
609,herbaceous layer
609,management
609,mortality
609,Plant tolerance
609,Post-burning regrowth
609,regrowth
601,Animal production
601,botany
601,Cattle
601,continuous grazing
601,Cr2O3 marker
601,crude protein
601,Diet
601,Feed intake
601,Grazing systems
601,herbage
601,Herbage intake
601,intake
601,live mass gain
601,northern cape
601,oesophageal fistulas
601,organic matter
601,south africa
601,stocking rates
600,coronilla varia
600,desmodium
600,establishment
600,Establishment methods
600,Fertilization
600,Fire
600,glycine
600,Grass species composition
600,grasses
600,Grazing
600,Legume adaptation
600,Legumes
600,lespedeza
600,Lime
600,lotus
600,macroptilium
600,medicago
600,neotononia
607,Eastern Cape
607,False Thornveld
607,flowering
607,Irrigation
607,leaf development
607,Leaves
607,Ontogeny
607,Rainfall
607,senescence
607,Shoot apex
607,south africa
607,Sporobolus fimbriatus
607,Stems
607,tiller mass
607,Tillers
588,afrikaans
588,crude protein
588,defoliation
588,digitaria eriantha
588,frequency of defoliation
588,grasses
588,nitrogen
588,nutrients
588,organic matter
588,phosphorus
588,potassium
588,root growth
588,south africa
605,Chemical composition
605,crude protein
605,Digestibility
605,dm yield
605,Dry matter production
605,Fertilization
605,grasses
605,k
605,n
605,organic matter
605,Panicum maximum
605,perennial grass
605,Perennial grasses
605,ph
605,Phytomass
605,phytomass production
605,soil acidity
605,Soil culture
603,ammonia
603,Ammonium nitrogen
603,Chloris gayana
603,Digitaria eriantha
603,Dry mass
603,dry matter
603,Grasses
603,Growth
603,Leaf area
603,Metabolism
603,nitrate
603,Nitrate nitrogen
603,Nitrogen
603,Nitrogen concentrations
603,Nitrogen forms
603,nutrient medium
603,Saline conditions
603,Sodium c
611,Calcium
611,Coronilla varia
611,Crownvetch
611,Lucerne
611,dry matter yield
611,ermelo district
611,Fertilization
611,Kenya white clover
611,Legumes
611,Lime
611,lucerne
611,Medicago sativa
611,nooitgedacht research station
611,Nutrients
611,pasture
611,Pastures
611,Perennial pasture legu
596,Bush
596,Bush encroachment
596,Eastern Cape
596,effect of fire
596,Fire
596,Fire intensity
596,fire regime
596,Grass
596,grass sward
596,grasses
596,recovery
596,Savanna
596,south africa
596,Thornveld
596,Vegetation recovery
596,Veld burning
595,Clover
595,Cutting frequency
595,cutting interval
595,dactylis glomerata
595,Defoliation
595,dry matter
595,fescue
595,festuca arundinacea
595,Grasses
595,Harvesting
595,Irrigation
595,Kikuyu
595,Legume quality
595,Legume yield
595,Legumes
595,lolium perenne
595,Lucerne
604,anthephora pubescens
604,botany
604,chemical composition
604,crude protein
604,digestibility
604,dm yield
604,dry matter production
604,fertilization
604,Grasses
604,k
604,organic matter
604,perennial grass
604,Perennial grasses
604,ph
604,phytomass
604,soil culture
604,Soil pH
604,yield
604,zn
610,average daily gain
610,Average daily gains
610,Continuous grazing
610,dry matter
610,Dry matter availability
610,ermelo district
610,Grazing intensities
610,grazing intensity
610,Grazing management
610,grazing procedures
610,italian ryegrass
610,Lambs
610,Lolium multiflorum
610,method
586,afrikaans
586,basal cover
586,grass
586,management
586,rainfall
586,slope
586,soil erodibility
586,soil loss
586,south africa
586,universal soil loss equation
586,veld condition
590,afrikaans
590,carbohydrate
590,crop growth model
590,grassland
590,grassland simulation
590,growth
590,growth stage
590,modelling
590,plant parts
590,putu ii
590,south africa
590,themeda triandra
593,Animal production
593,average daily gain
593,Continuous grazing
593,crude protein content
593,Dry matter
593,ermelo district
593,Grazing capacity
593,growth rate
593,Herbage availability
593,italian ryegrass
593,Lolium multiflorum
593,Midmar Italian ryegrass
593,organic matter
593,Seaso
612,azima tetracantha
612,brachylaena ilicifolia
612,Browse
612,Cluster analysis
612,Eastern Cape
612,euphorbia
612,method
612,portulacaria
612,portulacaria afra
612,Principal component analysis
612,rhigozum obovatum
612,schotia afra
612,south africa
612,Species composi
602,Arizona
602,Cattle grazing
602,Climate
602,Colonization
602,Distribution
602,drought
602,Edaphic factors
602,Eragrostis lehmanniana
602,Fire
602,grasses
602,grazing
602,Lehmann lovegrass
602,lovegrass
602,plant invasion
602,Plant invasions
602,rainfall
602,Rangeland revegetation
602,seed
602,Seed germ
569,change
569,grazing intensity
569,grazing management
569,herd effect
569,management
569,number of camps
569,optimum stocking rate
569,performance
569,period of absence
569,selective grazing
569,south africa
569,stocking density
569,stocking rates
569,veld management
563,acacia erioloba
563,acacia mellifera
563,acacia reficiens
563,boscia albitrunca
563,botanical composition
563,bush control
563,bush encroachment
563,dichrostachys cinerea
563,eragrostis lehmanniana
563,grass density
563,grass production
563,grasses
563,grewia flava
563,nor
565,above-ground phytomass
565,biomass production
565,chrysopogon serrulatus
565,crude protein content
565,cymbopogon plurinodis
565,digestibility
565,digitaria seriata
565,eragrostis lehmanniana
565,fingerhuthia africana
565,grasses
565,northern cape
565,palatability
565,p
561,demography
561,highland sourveld
561,life history
561,natal drakensberg
561,shoot apex
561,south africa
561,survivorship
561,themeda
561,themeda triandra
561,tiller
561,tiller dynamics
561,tiller mass
561,tillers
568,afrikaans
568,bush clearing
568,combretum
568,defoliation
568,digitaria eriantha
568,eragrostis rigidior
568,frequency of cutting
568,frequency of defoliation
568,grasses
568,growth rate
568,heteropogon contortus
568,intensity of cutting
568,northern transvaal
568,schmi
566,acceptability
566,availability
566,cymbopogon plurinodis
566,eastern cape
566,false thornveld
566,grasses
566,grazing
566,herbage
566,herbage yield
566,key species
566,production
566,south africa
566,sporobolus fimbriatus
566,themeda triandra
566,veld condition
566,yield
570,afrikaans
570,basal cover
570,erosion
570,grass cover
570,grasses
570,orange free state
570,rainfall
570,run-off
570,slope
570,soil erosion
570,soil loss
570,south africa
562,andropogon appendiculatus
562,basal cover
562,botanical composition
562,continuous grazing
562,defoliation
562,disturbance history
562,dohne sourveld
562,elionurus muticus
562,grass cover
562,grasses
562,grassland
562,grazing
562,heteropogon contortus
562,non-selective gra
578,drought
578,drought indices
578,Droughts
578,Dry matter
578,glen
578,grassland
578,mathematical model
578,Mathematical models
578,Modelling
578,models
578,Optimal stocking rates
578,palmer index
578,production
578,Putu eleven simulation model
578,putu ii
578,simulation model
578,Soil properties
578,south
575,animal production
575,browsing
575,bush encroachment
575,cattle
575,Commercial production
575,density
575,Ecological potential
575,ecology
575,Food availability
575,Kudu
575,Mixed species ranching enterprises
575,population density
575,population dynamics
575,savanna
575,survival
575,survival rate
572,Drakensberg
572,fire
572,fire behaviour
572,fire intensity
572,Fire types
572,flame height
572,Fuel availability
572,grassland
572,grasslands
572,KwaZulu/Natal
572,montane grassland
572,Montane grasslands
572,natal
572,natal drakensberg
572,rate of spread
572,south africa
572,type of fire
572,vegetation t
581,coronilla varia
581,disturbance history
581,dohne research station
581,eradication
581,Herbicides
581,legume
581,legumes
581,Lotus
581,lotus corniculatus
581,lotus pedunculatus
581,Medicago
581,medicago sativa
581,Nassella eradication
581,nassella tussock
581,Sensitivity
581,sou
567,above-ground phytomass
567,continuous grazing
567,grazing
567,grazing pressure
567,grazing systems
567,northern cape
567,phytomass
567,rainfall
567,south africa
567,stocking rate
567,stocking rates
567,veld
574,altruism
574,conservation
574,Conservation implementation
574,Conservation properties
574,human activity
574,Human values
574,philosophy
574,Range resources
574,rangeland
574,Rangelands
574,Science philosophy
576,Aerial resprouting
576,Basal resprouting
576,Buddleia salviifolia
576,Canopy defoliation
576,cathedral peak
576,damage
576,Drakensberg
576,Field burning
576,Fire
576,Fire behaviour
576,grassland
576,KwaZulu/Natal
576,Leucosidea sericea
576,management
576,natal
576,natal drakensberg
576,<i
580,animal production
580,Animal productivity
580,browse
580,Browser production
580,bushveld
580,cattle
580,Cattle ranching
580,Domestic single species systems
580,Game ranching
580,game reserves
580,KwaZulu/Natal
580,land-use
580,meat production
580,Multi-species systems
580,Multi-species wild herbi
577,burning
577,effect of fire
577,fire
577,fire behaviour
577,fire intensity
577,flame height
577,kruger national park
577,Modelling
577,models
577,rate of spread
577,savanna
577,south africa
577,vegetation
577,Vegetation response
577,veld burning
582,Agrotricum
582,Anthephora
582,anthephora pubescens
582,Cenchrus
582,cenchrus ciliaris
582,Digitaria
582,digitaria eriantha
582,dm yield
582,Dry matter production
582,Festuca
582,festuca arundinacea
582,fodder
582,Fodder flow planning
582,Grass production
582,Grass quality
582,Grass spe
579,annual variation
579,beef cattle
579,beef livemass gain
579,cattle grazing
579,coastcross ii
579,cynodon dactylon
579,Dryland pastures
579,grazing model
579,Grazing models
579,kikuyu
579,Modelling
579,models
579,optimum stocking rate
579,pasture
579,pennisetum clandestinum
579,P
585,athole research station
585,classification
585,Eastern Transvaal
585,ermelo district
585,floristic composition
585,floristic survey
585,Floristic surveys
585,grazing
585,Highveld
585,line transects
585,method
585,ordination
585,palatability classes
585,sampling
585,sampling intensity
585,south afric
583,eastern cape
583,False Thornveld
583,forage production
583,grass
583,grassveld
583,grazing
583,Grazing rotation
583,Grazing rotation optimization
583,grazing systems
583,leaf abscission
583,Leaf decay
583,leaf emergence
583,Leaf longetivity
583,leaf longevity
583,moisture stress
583,period of absenc
584,disc meter
584,Disc meter sampling
584,efficiency
584,grazing
584,herbage mass
584,Herbage mass estimation
584,method
584,precision
584,quadrat
584,Quadrat sampling
584,sampling
584,Strip sampling
584,Veld
533,pasture
533,pasture research
533,pasture science
533,research
533,south africa
533,veld management
549,average daily gain
549,beef cattle
549,beef production
549,cattle
549,continuous grazing
549,daily gain
549,East Griqualand
549,grazing
549,grazing management
549,Grazing management systems
549,kokstad agricultural research station
549,management
549,Optimum stocking rates
549,rotational grazi
545,Beef production
545,Carcass mass gains
545,continuous grazing
545,Cynodon aethiopicus
545,Grazing management
545,Grazing systems
545,herbage
545,Irrigated pastures
545,pastures
545,resting
545,Rotational grazing systems
545,Star grass
545,Steers
545,stocking rates
545,zimbabwe
550,basal cover
550,botanical composition
550,Cattle
550,continuous grazing
550,Continuous grazing systems
550,grazing
550,grazing strategy
550,Grazing systems
550,northern cape
550,Plant basal cover
550,rotational grazing
550,Rotational grazing systems
550,south africa
550,stocking rates
550,Veld
550,v
542,Drought
542,Drought management
542,eastern cape
542,economics
542,false thornveld
542,grazing
542,Grazing management
542,Land tenure
542,Land value
542,management
542,overstocking
542,production
542,Profitability
542,Rainfall fluctuation
542,south africa
542,Stocking rates
542,veld condition
542,Veld cond
555,classification
555,Colour aerial photography
555,Ecological sites
555,ecology
555,inventory
555,lesotho
555,management
555,management plan
555,mapping
555,National range inventories
555,photo interpretation
555,photography
555,plant communities
555,Plant community relationships
555,range
555,range m
557,Beef farms
557,dactylis glomerata
557,Dairy farms
557,dryland
557,eragrostis curvula
557,fescue
557,festuca arundinacea
557,irrigation
557,italian ryegrass
557,kikuyu
557,KwaZulu/Natal Midlands
557,Land use patterns
557,longevity
557,natal midlands
557,pasture longevit
554,development
554,eastern cape
554,false thornveld
554,flowering
554,Irrigation
554,leaf area
554,leaves
554,moisture stress
554,mortalities
554,mortality
554,ontogeny
554,secondary tillers
554,senescence
554,shoot apex
554,shoot apices
554,south africa
554,themeda triandra
554,tiller mass
554,tiller mo
547,burning
547,cathedral peak
547,defoliation
547,defoliation frequency
547,fire
547,grassland
547,highland sourveld
547,KwaZulu/Natal
547,natal
547,south africa
547,species composition
547,veld burning
547,veld condition
547,veld condition assessment
547,veld condition score
547,Veld conditions
535,cedara
535,cultivars
535,flowering
535,growth patterns
535,herbage
535,herbage yield
535,irrigation
535,italian ryegrass
535,lolium multiflorum
535,natal
535,pastures
535,production
535,relative growth
535,ryegrass
535,south africa
535,weed infestation
541,animal production
541,beef production
541,beef steers
541,carrying capacity
541,cattle pasture
541,compensatory growth
541,digitaria eriantha
541,eragrostis curvula
541,fodder
541,Fodder flows
541,foggage
541,hay
541,Highveld fodders
541,live mass gain
541,pasture economics
541,pasture produc
558,cenchrus ciliaris
558,cutting frequency
558,digitaria
558,Dry phases
558,grasses
558,growth curves
558,herbage yield
558,highland sourveld
558,kokstad
558,KwaZulu/Natal
558,lotononis bainesii
558,multiple regression analysis
558,natal
558,Nitrogen levels
558,pasture
558,Pasture
559,Annandale
559,Anthephora pubescens
559,Cape Province
559,Chemical composition
559,crude protein
559,crude protein content
559,Digestibility
559,Dry matter production
559,dry matter yield
559,Ecotypes
559,Feeding value
559,grazing capacity
559,Grazing days
559,grazing intensity
559,Mangano
546,beef cattle
546,body condition
546,cattle
546,composition
546,Cows
546,energy lick
546,Energy licks
546,herbage production
546,highland sourveld
546,Lactating beef cows
546,Lick supplementation
546,mineral lick
546,Mineral licks
546,natal
546,performance
546,south africa
546,Species composition
546,stocki
552,Annual rainfall
552,Beef cows
552,coastcross ii
552,coastcross ii bermudagrass
552,Coastcross II pastures
552,cynodon
552,grazing
552,kikuyu
552,Kikuyu pastures
552,live mass gain
552,model
552,Modelling
552,natal
552,pasture
552,pasture production
552,Pasture species
552,pennisetum cl
551,Ammonium sulphate
551,Andropogoneae
551,basal cover
551,Botanical composition
551,Eragrosteae
551,Fertilizers
551,Hay yield
551,hay yields
551,heteropogon contortus
551,infiltration rates
551,Nitrogen
551,Paniceae
551,ph
551,Phosphorus
551,Soil characteristics
551,south a
536,congresses
536,grassland society of southern africa
536,legislation
536,society
536,south africa
536,veld degradation
560,animal production
560,Animal production systems
560,athole research station
560,Botanical composition
560,botany
560,composition
560,ermelo district
560,Evaluation methods
560,Grazing capacity
560,method
560,Multiplier-correlation methods
560,multivariate analysis
560,Palatability
560,palatabi
556,Commercial pastoralism
556,Farming
556,grazing ecosystems
556,herbivores
556,livestock
556,model
556,overstocking
556,pastoralism
556,plant-herbivore models
556,south africa
556,stocking rate
556,Stocking rates
556,Subsistence pastoralism
556,veld
548,breeding programme
548,Breeding programmes
548,dactylis glomerata
548,dryland
548,Dusi white clover
548,fescue
548,grahamstown
548,historical review
548,Historical reviews
548,italian ryegrass
548,Karkloof Cocksfoot
548,legume
548,Legume breeding
548,lolium multiflorum
548,Midmar It
537,acacia karroo
537,adelaide district
537,animal production
537,beef cattle
537,beef production
537,boer goats
537,bush density
537,cattle
537,eastern cape
537,goats
537,herbaceous vegetation
537,maximum production
537,maximum profitability
537,production potential
537,south africa
537,stocking rate
544,ammonium nitrogen
544,botany
544,digitaria eriantha
544,Digitaria eriantha subspecies eriantha
544,dry matter production
544,leaf area
544,morphological development
544,net photosynthesis
544,nitrate nitrogen
544,Nitrogen
544,Photosynthetic activity
544,photosynthetic rate
544,smuts
7766,Infertility
7766,expectations
7766,interpretation
7766,women
7767,infertility
7767,women
7767,gender
7767,Botswana
7768,women
7768,violence
7768,husband
7768,wife
7768,perception
7769,women
7769,violence
7769,abuse
7769,workers
7770,widow
7770,practices
7770,violence
7770,women
7770,mobilisation
7771,IUD
7771,perceptions
7771,eligibility
7771,STI
7771,HIV
7771,demand
7771,Ghana
7772,contraception
7772,weight
7772,counselling
7773,antenatal
7773,care
7773,Women
7773,clinic
7774,STI
7774,HIV
7774,risk
7774,diagnosis
7774,Africa
7775,urogenital
7775,morbidity
7775,FGM
7775,UTI
7775,Sudan
7776,adolescent
7776,religiosity
7776,affiliation
7776,sexuality
7776,HIV/AIDS
7834,misoprostol
7834,women&#39s health
7834,Africa
7835,breech presentation
7835,high prevalence areas
7835,HIV infection
7836,Contraception
7836,implant
7836,counselling
7836,insertion
7836,removal
7838,Uniplant
7838,liver
7838,enzymes
7838,antibodies
7839,Contraception
7839,fertility
7839,barriers
7839,tradition
7840,STI
7840,HIV
7840,co-infections
7840,Ibadan
7840,Nigeria
7841,Parent
7841,attitude
7841,communication
7841,sex
7841,behaviours
7841,Cote d'Ivoire
7842,HIV/AIDS
7842,information
7842,radio
7842,television
7842,intervention
7842,adolescents
7843,condom
7843,drivers
7843,STDs
7843,HIV/AIDS
7844,HIV
7844,sexually transmitted infections
7844,women
7844,Urban primary health care clinics
7844,sub-Saharan Africa
7845,Adolescents
7845,in-school
7845,out-of-school
7845,sex
7845,rights
7845,barriers
7846,Pregnancy
7846,complications
7846,TBAs
7846,childbirth
7847,adomen
7847,pregnancy
7847,laparotomy
7847,diagnosis
7847,Nigeria
7848,Eclampsia
7848,serum
7848,magnesium
7848,toxicity
7848,anticonvulsant
7849,contraception
7849,adolescents
7849,awareness
7849,Nigeria
7850,abortion
7850,attitude
7850,perception
7850,support
7851,infertility
7851,infection
7851,laparotomy
7851,pregnancy
7851,heterotopic
7822,abortion care seekers
7822,South-Western Nigeria
7764,Qualitative analysis
7764,adolescent girls
7764,sexuality
7764,Christian
7764,Nigeria
7818,Adolescent
7818,youth
7818,evaluation
7818,contraception
7825,Community-based survey
7825,unwanted pregnancy
7825,Southwestern Nigeria
7826,attitudes towards wife-beating
7826,men and women
7826,seven sub-Saharan African countries
7827,rape against women
7827,magnitude
7827,perpetrators and patters
7827,disclosure in Dar es Salaam
7827,Tanzania
7828,Orofacial injuries
7828,Eclamptic Nigerians
7829,tradition and modernity
7829,Cameroon
7829,social demand
7829,biomedical logics
7829,health services
7831,gynaecological morbidities
7831,ever-married
7831,Omani Women
7832,parity to pregnancy outcome
7832,rural community
7832,Zimbabwe
7801,Sugar daddies/mummies
7801,young people
7801,sexual and reproductive health
7801,STI
7801,HIV/ AIDS
7802,Fertility
7802,Kwazulu-Natal
7802,HIV seroprevalence
7802,South Africa
7803,HIV/AIDS
7803,hererosexual transmission
7803,South Africa
7803,genital bleeding
7804,HIV/AIDS
7804,hererosexual transmission
7804,South Africa
7804,genital bleeding
7805,Malawi
7805,vertical transmission
7805,mother-to-child transmission
7805,HIV
7806,Self disclosure
7806,hetrosexual couple
7806,HIV/AIDS patients
7807,HIV screening
7807,South Africa
7807,pregnant women
7808,HIV testing
7808,acceptance rate
7808,women
7808,abortion
7809,HIV/AIDS
7809,voluntary counselling and testing
7809,antenatal women
7809,PMTCT
7810,HIV/AIDS
7810,journalists
7810,knowledge
7810,attitudes
7810,prevention
7811,Tanzania
7811,fertility
7811,family planning
7811,teenagers
7811,abortion
7812,Contraceptive use
7812,sub-Saharan Africa
7812,poverty
7813,Emergency contraception
7813,youth
7813,knowledge
7813,practice
7813,unplanned pregnancy
7813,South Africa
7814,Comportements sexuels
7814,genre
7814,jeunes
7814,Afrique
7814,Cameroun
7815,health
7815,family planning
7815,contraception
7815,integration
7815,distance
7815,GIS
7815,Malawi
7785,Abortion
7785,law
7785,policy
7785,international agreements
7785,maternal mortality and morbidity
7786,Unwanted pregnancy
7786,abortion
7786,reproductive health
7786,women’s health
7786,women’s rights
7786,Africa
7786,pregnancy termination
7786,maternal mortality
7787,Abortion
7787,women-centred care
7787,partnerships
7787,training
7787,equipment
7787,abortion
7787,quality
7787,access
7788,Unsafe abortion
7788,gender perspective
7788,Africa
7788,power
7788,patriarch
7790,Adolescents
7790,unsafe abortions
7790,Africa
7790,prevention
7790,clinical management
7791,Medical abortion
7791,Tunisia
7791,mifepristone
7791,misoprostol
7791,simplified regimen
7792,Abortion
7792,Ghana
7792,law
7792,policy
7792,community-based approach
7793,Abortion
7793,South Africa
7793,CTOP Act
7793,midwives
7793,mid-level providers
7794,Abortion
7794,Ethiopia
7794,CEDAW
7794,legal reform
7794,reproductive health
7795,Sexual and reproductive health
7795,Nigeria
7795,curriculum
7795,Campaign Against Unwanted Pregnancy
7796,HIV
7796,reproductive health
7796,rights
7796,pregnancy
7796,abortion
7742,Molecular epidemiology
7742,breast cancer
7742,genes
7744,Postpartum morbidity
7744,genital tract infection
7744,health-seeking behaviour
7744,hospital-based study
7744,Zambia
7745,ANC
7745,abortion
7745,Guinea Equatoria
7746,Private medical practitioners
7746,abortion
7746,family planning
7746,sexually transmitted infections
7747,Induced abortion
7747,bowel injuries
7747,morbidity
7748,Quality
7748,antenatal care
7748,programme evaluation
7748,hypertension
7748,pregnancy
7748,Africa
7749,Malaria
7749,Lagos
7749,Nigeria
7749,pregnant women
7750,Maternal mortality
7750,sisterhood method
7750,Tanzania
7751,Young women
7751,empowerment
7751,reproductive health
7752,Women
7752,female condom
7752,acceptability
7752,perception
7752,control
7752,sex
7752,HIV/AIDS
7753,Intrauterine device
7753,extrauterine location
7753,perforations
7753,migrations
7753,Port Harcourt
7664,Cervical cancer
7664,prevention
7664,screening
7664,cytology
7664,visual inspection
7664,HPV
7664,DNA detection
7664,health awareness
7664,vaccines
7665,Dual protection
7665,contraception
7665,sexually transmitted infections
7665,condoms
7665,South Africa
7666,Norplant
7666,Family Health International
7666,family planning
7666,contraceptive
7666,Zaria
7667,Adolescent
7667,sexual behaviour
7667,reproductive health
7667,Lesotho
7668,Legal termination
7668,pregnancy
7668,incomplete abortion
7669,Adolescents
7669,contraceptive
7669,pregnancy
7669,sexually transmitted diseases
7670,Infertility
7670,Amakiri
7670,Nigeria
7670,women
7670,stigma
7671,Quality of care
7671,contraceptive
7671,family planning
7671,health centre
7671,Senegal
7672,Women's health
7672,condom use
7672,educational level
7672,women empowerment
7672,Cameroon
7672,sub-Saharan Africa
7673,Gender
7673,sexuality
7673,STIs
7673,HIV/AIDS
7673,prevention
7673,safe sex
7674,Antibiogram
7674,plasmid profiles
7674,Neisseria gonorrhoea
7674,Cameroon
7675,Eclampsia
7675,bilateral total loss of vision
7675,steroid medication
7676,Safe motherhood
7676,risk factors
7676,interventions
7676,community
7676,men
7677,Adolescent sexuality
7677,reproductive health
7677,initial sexual encounters
7677,vulnerability
7678,Eclampsia
7678,risk factor
7678,prodromal sign
7678,Mozambique
7679,Gender difference
7679,spouse sharing
7679,Okun
7679,Nigeria
7680,KEY WORDS
7680,Carcinoma
7680,breast
7680,retrospective review
7680,Benin City
7681,Female
7681,secondary students
7681,sexual activity
7681,pregnancy
7681,abortion
7681,Port Harcourt
7681,Nigeria
7682,Prenatal care
7682,modern contraceptive use
7682,Bolivia
7682,Egypt
7682,Thailand
7683,Family planning
7683,socio-cultural factors
7683,Enugu
7683,Nigeria
7684,Increasing
7684,maternal mortality ratio
7684,Enugu
7684,Nigeria
7684,Kenya
7685,Grossesse
7685,célibataire
7685,Niger
7685,soins prénatals
7686,Filles-mères
7686,adolescentes
7686,planning familial
7686,grossesses non désirées
7686,interruption volontaire de grossesse
7686,Cameroun
7687,Institut de Formation et de Recherche Demographiques
7687,Universite deYaounde II
7687,B. P. 1556
7687,Younde
7687,Cameroun
7688,Breast milk
7688,storage time
7688,microbial content
7688,biochemical composition
7688,nutritional quality
7689,Plasma
7689,cardiolipin
7689,postmenopause
7689,Mauritius
7706,Sexual attitudes
7706,male students
7706,secondary school
7706,Oyo State
7706,Nigeria
7707,Sex workers
7707,South Africa
7707,condoms
7707,sexual behaviour
7707,knowledge hotel
7707,Johannesburg
7708,Child sexual abuse
7708,adolescent
7708,intercourse
7708,exploitation
7709,Malaria parasitaemia
7709,preterm labour
7709,evidence
7709,re-evaluation
7710,Women
7710,understanding
7710,Ngwa
7710,reproductive health
7710,Nigeria
7711,Attitudes
7711,hospital staff
7711,utilisation
7711,health facility
7711,obstetric care
7711,barrier
7712,Contraceptive users
7712,early stage
7712,Mozambique
7713,Sexually transmitted infections
7713,male sexual networking
7713,condom
7713,HIV/AIDS
7713,STI treatment
7713,developing country
7714,HIV/AIDS
7714,deaf
7714,peer education
7714,secondary school students
7714,knowledge
7714,attitude
7714,behaviour
7715,Abortion
7715,maternal mortality
7715,abortion care
7715,life saving skills
7715,ratio
7717,AIDS
7717,contraceptive practices
7717,Ghana
7717,knowledge
7717,risks
7718,Advanced abdominal pregnancy
7718,Ghana
7718,Komfo Anokye Hospital
7718,maternal mortality
7719,Female adolescents
7719,sexual activity
7719,contraceptive use
7719,Port Harcourt
7719,Nigeria
7720,Symphysis fundus height
7720,labour
7720,fetal growth
7721,Perception
7721,practice
7721,emergency contraception
7721,students
7721,Nigeria
7722,Population policy
7722,family planning program
7722,Kaduna State
7722,Nigeria
7723,Emergency contraception
7723,Kenya
7723,family planning clients
7723,students
7723,knowledge
7723,attitudes
7724,HIV
7724,women
7724,family planning
7724,prevalence
7724,risk factors
7724,Tanzania
7724,Africa
7725,Antenatal care
7725,risk concept
7725,community perception
7725,health seeking behaviour
7725,Tanzania
7726,Cohort
7726,maternal
7726,fetal
7726,obstetric
7726,Mozambique
7754,HIV
7754,AIDS
7754,students
7754,knowledge
7754,attitude
7754,practice
7755,Prevalence
7755,factors
7755,non-utilisation
7755,postnatal care
7755,Zimbabwe
7756,Labour
7756,foetal death
7756,home
7756,childbirth
7756,rural population
7756,Ethiopia
7757,Burkina Faso
7757,Fulbe
7757,Gurmance
7757,abortion
7757,abortifacients
7757,ergot-alkaloids
7758,Key Words
7759,HELLP syndrome
7759,King Fahad Central Hospital
7759,pre-eclampsia-eclampsia
7760,Predictors
7760,home-deliveries
7760,Uganda
7761,Gender
7761,marriage
7761,STIs/HIV/AIDS
7761,prevention
7761,peer
7761,education
7762,Chloroquine
7762,leydig cells
7762,testosterone
7762,seminiferous epithelium
7763,Gonorrhoea
7763,infertility
7763,serology
7763,Mozambique
7729,Yoruba
7729,Nigeria
7729,perception on infertility
7729,traditional medicine
7730,Family planning
7730,women's lives
7730,Mali
7730,Zimbabwe
7731,HIV/AIDS
7731,adolescent girls
7731,sexual behaviour
